metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_failed,1741601074,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_reqs,1741601074,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601074,243.683000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601074,0.010000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601074,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601074,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601074,0.034000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601074,243.512000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601074,0.137000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601074,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601074,1.000000,App says hello,,,,,,,,default,,,,,,,
checks,1741601074,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601074,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601074,235.409000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601074,0.015000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601074,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601074,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601074,0.069000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601074,235.232000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601074,0.108000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601074,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601074,1.000000,App says hello,,,,,,,,default,,,,,,,
vus,1741601074,7.000000,,,,,,,,,,,,,,,,
vus_max,1741601074,50.000000,,,,,,,,,,,,,,,,
http_reqs,1741601074,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601074,251.775000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601074,0.014000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601074,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601074,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601074,0.059000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601074,251.589000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601074,0.127000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601074,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601074,1.000000,App says hello,,,,,,,,default,,,,,,,
data_sent,1741601074,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601074,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601074,2241.865166,,,,,,,,,default,,,,,,,
iterations,1741601074,1.000000,,,,,,,,,default,,,,,,,
data_sent,1741601074,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601074,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601074,2264.359291,,,,,,,,,default,,,,,,,
iterations,1741601074,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741601074,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601074,236.170000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601074,0.021000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601074,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601074,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601074,0.066000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601074,235.930000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601074,0.174000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601074,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601074,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601075,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601075,256.043000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601075,0.017000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601075,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601075,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601075,0.066000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601075,255.853000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601075,0.124000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601075,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601075,1.000000,App says hello,,,,,,,,default,,,,,,,
vus,1741601075,7.000000,,,,,,,,,,,,,,,,
vus_max,1741601075,50.000000,,,,,,,,,,,,,,,,
data_sent,1741601076,485.000000,,,,,,,,,default,,,,,,,
data_received,1741601076,4985.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601076,2843.851459,,,,,,,,,default,,,,,,,
iterations,1741601076,1.000000,,,,,,,,,default,,,,,,,
data_sent,1741601076,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601076,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601076,2245.557708,,,,,,,,,default,,,,,,,
iterations,1741601076,1.000000,,,,,,,,,default,,,,,,,
data_sent,1741601076,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601076,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601076,2245.720833,,,,,,,,,default,,,,,,,
iterations,1741601076,1.000000,,,,,,,,,default,,,,,,,
data_sent,1741601076,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601076,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601076,2237.356417,,,,,,,,,default,,,,,,,
iterations,1741601076,1.000000,,,,,,,,,default,,,,,,,
vus,1741601076,7.000000,,,,,,,,,,,,,,,,
vus_max,1741601076,50.000000,,,,,,,,,,,,,,,,
data_sent,1741601076,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601076,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601076,2252.789875,,,,,,,,,default,,,,,,,
iterations,1741601076,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741601076,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601076,241.965000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601076,0.015000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601076,0.064000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601076,241.734000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601076,0.167000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601076,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601076,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601076,246.907000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601076,0.013000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601076,0.052000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601076,246.675000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601076,0.180000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601076,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601076,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601076,250.342000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601076,0.013000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601076,0.055000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601076,249.809000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601076,0.478000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601076,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601076,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601076,241.068000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601076,0.024000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601076,0.064000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601076,240.853000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601076,0.151000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601076,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601076,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601076,247.277000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601076,0.010000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601076,0.034000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601076,247.089000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601076,0.154000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601076,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601076,1.000000,App says hello,,,,,,,,default,,,,,,,
data_sent,1741601076,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601076,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601076,2237.379125,,,,,,,,,default,,,,,,,
iterations,1741601076,1.000000,,,,,,,,,default,,,,,,,
data_sent,1741601077,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601077,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601077,2257.486417,,,,,,,,,default,,,,,,,
iterations,1741601077,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741601077,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601077,237.121000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601077,0.011000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601077,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601077,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601077,0.043000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601077,236.920000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601077,0.158000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601077,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601077,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601077,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601077,257.192000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601077,0.014000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601077,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601077,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601077,0.069000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601077,256.972000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601077,0.151000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601077,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601077,1.000000,App says hello,,,,,,,,default,,,,,,,
vus,1741601077,7.000000,,,,,,,,,,,,,,,,
vus_max,1741601077,50.000000,,,,,,,,,,,,,,,,
vus,1741601078,7.000000,,,,,,,,,,,,,,,,
vus_max,1741601078,50.000000,,,,,,,,,,,,,,,,
data_sent,1741601078,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601078,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601078,2243.223667,,,,,,,,,default,,,,,,,
iterations,1741601078,1.000000,,,,,,,,,default,,,,,,,
data_sent,1741601078,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601078,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601078,2248.840500,,,,,,,,,default,,,,,,,
iterations,1741601078,1.000000,,,,,,,,,default,,,,,,,
data_sent,1741601078,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601078,633.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601078,2251.226958,,,,,,,,,default,,,,,,,
iterations,1741601078,1.000000,,,,,,,,,default,,,,,,,
data_sent,1741601078,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601078,655.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601078,2242.884916,,,,,,,,,default,,,,,,,
iterations,1741601078,1.000000,,,,,,,,,default,,,,,,,
data_sent,1741601078,143.000000,,,,,,,,,default,,,,,,,
data_received,1741601078,655.000000,,,,,,,,,default,,,,,,,
iteration_duration,1741601078,2248.106750,,,,,,,,,default,,,,,,,
iterations,1741601078,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1741601078,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601078,247.887000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601078,0.014000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601078,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601078,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601078,0.069000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601078,247.698000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601078,0.120000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601078,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601078,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601079,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601079,247.649000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601079,0.013000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601079,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601079,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601079,0.051000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601079,247.360000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601079,0.238000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601079,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601079,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601079,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_duration,1741601079,249.381000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_blocked,1741601079,0.010000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_connecting,1741601079,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_tls_handshaking,1741601079,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_sending,1741601079,0.038000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_waiting,1741601079,249.234000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_receiving,1741601079,0.109000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
http_req_failed,1741601079,0.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
checks,1741601079,1.000000,App says hello,,,,,,,,default,,,,,,,
http_reqs,1741601079,1.000000,,,,true,,POST,https://httpbin.test.k6.io/post,HTTP/1.1,default,,200,,tls1.3,https://httpbin.test.k6.io/post,,
